ISBN,Title,Authors,Categories,Description,Published Date,Language,Num Pages
9788576861294,A guardiã de minha irmã,Jodi Picoult,Fiction,""" É certo fazer o que for preciso para salvar a vida de um filho... mesmo que isso signifique desrespeitar os direitos de outro? Aclamada por sua percepção aguda do coração e da mente de pessoas comuns, em A guardiã da minha irmã Picoult conta a história instigante de uma família devastada pelas necessidades conflitantes de seus membros, mas permeada de um amor imenso, que lhes dá força para seguir adiante. A guardiã da minha irmã conta a história de Anna que não está doente, mas parece estar. Aos treze anos, já passou por inúmeras cirurgias, transfusões de sangue e internações, para que sua irmã mais velha, Kate, possa combater a agressiva leucemia que a castiga desde pequena. Concebida por fertilização in vitro para ser uma doadora de medula óssea perfeitamente compatível com a irmã, Anna nunca questionou seu papel... até agora. Como a maioria dos adolescentes, ela está começando a buscar sua verdadeira identidade. Mas, ao contrário da maioria dos adolescentes, ela sempre foi definida em função de sua irmã. Até o dia em que Anna toma uma decisão que para grande parte das pessoas seria inconcebível, que vai destroçar sua família e trazer consequências fatais para a irmã que ela tanto ama. Este livro questiona o que significa ser um bom pai ou mãe, uma boa irmã, uma boa pessoa. Pode uma mãe amar demais? Vale a pena tentar descobrir quem você realmente é, se isso o faz se sentir a pior das pessoas? Você deve seguir seu coração ou deixar que os outros lhe digam o que fazer? A guardiã da minha irmã é um livro provocativo que retrata as difíceis escolhas de uma família dilacerada por uma doença – mas, acima de tudo, é a história de pessoas que lutam com todas as forças por aqueles que amam. “A guardiã da minha irmã é, de longe, a maior conquista de Jodi Picoult e um passo à frente em sua obra literária.” “Picoult escreve com refinamento, com olho afiado para detalhes e intensa compreensão das sutilezas e complexidades das relações humanas.” – The Boston Globe """"",2011-06-10,pt-BR,0
9788576861225,O país das mulheres,Gioconda Belli,Fiction,"Depois de sofrer um atentado em praça pública, a brilhante e sexy Viviana Sansón - presidenta de Fáguas, um pequeno país latino-americano - acorda na semiobscuridade de um galpão. Ali, Viviana vai se deparando com objetos que perdeu ao longo da vida, como um guarda-chuva, óculos escuros, uma toalha, um anel, entre outros. Cada objeto faz reviver nela uma lembrança. Pelas memórias de Viviana, vamos conhecendo a história fabulosa do Partido da Esquerda Erótica (PEE) e de suas integrantes, todas convictas de que o poder exercido pelas mulheres, com humor e amor, pode conquistar o que em séculos o poder masculino não alcançou. Como ""as eróticas"" chegaram ao poder? Quem atirou na presidenta? O que vai acontecer com esse governo único e atrevido, composto exclusivamente de mulheres? O país das mulheres é um romance provocador e divertido, cuja originalidade dará muito que falar para mulheres e também para homens.",2011-07-18,pt-BR,0
9788576861546,Sozinha mundo afora,Mari Campos,Travel,"Um destino na cabeça e uma mala na mão. Na hora de viajar, precisa-se pouco mais do que isso. No entanto, muitas mulheres evitam sair pelo mundo sem companhia. Para provar que um acompanhante nem sempre é necessário, Mari Campos escreveu Sozinha mundo afora: Dicas para sair pelo mundo em sua própria companhia. Jornalista e viajante profissional, Mari Campos já desbravou mais de 25 destinos sem acompanhante. Além da própria experiência, ela também contou com o relato de outras viajantes acostumadas a sair sós pelo mundo. Dividida em capítulos, a obra explica desde como escolher o melhor destino até como garantir que o passeio será seguro. De maneira inteligente e bem humorada, ela derruba por terra mitos como o de que viajar por conta própria é caro, chato, e principalmente, perigoso. Mari mostra que é justamente o oposto. Sozinhas, as mulheres são mais donas de si, podem fazer o que quiser na hora que bem desejar e ainda estão abertas a conhecer muitas pessoas e viver experiências inesquecíveis, tenham 18 ou 80 anos.",2011-10-17,pt-BR,0
9788576861256,O que está acontecendo com o meu corpo? -,Lynda Madaras,Young Adult Nonfiction,""" Com uma linguagem franca e direta, a experiente educadora Lynda Madaras, com Area Madaras, esclarece todos os tipos de dúvidas em O que está acontecendo com o meu corpo? - Livro para meninos. Há uma hora na vida, onde uma série de transformações começam a acontecer com o corpo, indicando o fim da infância e o início da vida adulta. Não raro, o começo da adolescência é marcado por dúvidas, incertezas e bastante insegurança. No volume inteiramente dedicado aos meninos, a autora fala sobre as mudanças de tamanho e formato do corpo, o estirão de crescimento, os órgãos reprodutivos, as alterações na voz, os pelos do rosto e do corpo, entre outros tópicos. Como no volume para garotas, a autora responde as dúvidas mais frequentes dos rapazes. Com ilustrações detalhadas e relatos reais de adolescentes, a obra ajudará pais e filhos a encararem melhor essa fase de mudanças. Traduzido para 13 idiomas, ambos os volumes já venderam mais 400 mil exemplares. """,2011-08-08,pt-BR,0
9788576861065,Liderança começa em casa,Ann Crittenden,Business & Economics,"Mães e pais há muito suspeitam de que, se conseguem lidar com os desafios da criação dos filhos, podem enfrentar qualquer coisa. Em Liderança começa em casa, Ann Crittenden confirma essa verdade muitas vezes negada e derruba a ideia de que os pais atuam em uma esfera à parte, menos exigente que o mundo dos negócios. A autora revela, por exemplo, que os conselhos dados nos melhores livros de administração são muito similares àqueles encontrados em livros destinados a pais. Liderança começa em casa é a primeira obra a descrever as habilidades de criação de filhos que podem ser aplicadas ao ambiente de trabalho e as lições de liderança que podem ser aprendidas no dia a dia com as crianças. Com base em sua própria experiência e em entrevistas com quase cem pais, pessoas importantes das áreas de negócios, lei, governo, diplomacia, entretenimento e mundo acadêmico, Crittenden fala sobre como a criação de filhos: nos ensina a fazer várias tarefas ao mesmo tempo e a desenvolver a habilidade de agir em meio a constantes distrações; melhora as habilidades interpessoais, desde negociar de maneira efetiva até lidar com pessoas difíceis; nos faz desenvolver a habilidade de motivar e encorajar os outros; apura nosso senso de justiça e integridade, entre muitos outros benefícios. Repleto de dicas de administração e histórias reais sobre até que ponto a cultura corporativa reconhece as valiosas experiências dos pais, este é um livro poderoso que valoriza o trabalho de quem cria filhos, oferecendo ideias interessantes sobre as qualidades que mães e pais zelosos podem usar no ambiente de trabalho.",2010-12-30,pt-BR,0
9780000170996,O fiador dos brasileiros,Keila Grinberg,Brazil,"Faz da trajetória de Antônio P. Rebouças a porta de entrada para se compreender o mundo dos advogados no século XIX, suas ligações com a política e com os grandes debates de seu tempo : a cidadania, o fim da escravidão e a constituição de direitos civis para africanos e seus descendentes.",2002,pt-BR,403
9788576861058,O poder verdadeiro,"G. Brasman, G. Norris",,"Em um passado longínquo, o grupo de combate especial chamado Senhores de Castelo venceu uma guerra devastadora e por mais de três milênios incentivou a paz e a prosperidade nos quatro quadrantes do Multiverso. Mas esse equilíbrio fica ameaçado quando a princesa guerreira Laryssa tenta reativar a antiga magia do Globo Negro, um artefato de grande poder. Com os Senhores de Castelo Thagir, um pistoleiro de braceletes mágicos, e Kullat, um cavaleiro que manipula a energia, tem início uma eletrizante jornada em que habilidades de guerra, magia e tecnologia decidirão o destino de todo o planeta.",2012,pt-BR,236
9788576860679,O Deus que conheço,Rubem A. Alves,Christian ethics,"No livro 'O Deus que conheço', Rubem Alves pretende revelar sua teologia e seu olhar sobre o sagrado, visando expor a crença que carrega consigo e pintando um retrato do divino na vida cotidiana.",2010,pt-BR,156
9788576860709,O pensamento do coração e a alma do mundo,James Hillman,Psychology,"Os dois ensaios inovadores apresentados em O pensamento do coração e a alma do mundo lançam a psicologia arquetípica em uma nova direção: para o mundo. James Hillman chama isso de “uma psicologia profunda da extroversão” – uma terapia para além do consultório e dos relacionamentos pessoais, que abre uma profunda conexão com o mundo.Para restituir a coragem do coração e seu poder imaginativo, a alma do mundo precisa da mesma atenção que temos dado à alma das pessoas. Há uma qualidade anímica em todas as coisas que fazem parte de nosso ambiente, sejam naturais ou fabricadas pelo homem. Estes ensaios nos mostram como recuperar o coração e a alma.",2010-06-02,pt-BR,0
9788576860853,Cavalos roubados,Per Petterson,Fathers and sons,"""Cavalos roubados Neste romance contido e envolvente, Trond Sander, um homem de 67 anos, muda para uma região remota da Noruega, em busca da vida de contemplação silenciosa que sempre desejou. Um encontro casual com um vizinho – irmão, como ele descobre mais tarde, de seu amigo de infância Jon – lhe traz à memória o verão de 1948, que passou com seu adorado pai. As lembranças de Trond se concentram em uma tarde em que ele e Jon saem para roubar cavalos de uma fazenda próxima. O que começa como uma emocionante aventura adolescente termina de forma abrupta e traumática. Confrontado com a descoberta do erotismo, da morte e da falsa harmonia familiar, Trond passa da adolescência à idade adulta em um único e fatídico verão. Cavalos roubados é um livro de rara intensidade dramática, habilmente construído em torno de segredos, buscas e perdas. As reminiscências do narrador no crepúsculo da vida e sua evocação de um verão inesquecível são líricas e vigorosas, revelando a prosa precisa e irresistível de um mestre da literatura.""--",2010,pt-BR,253
9788576860785,Éden: queda ou ascensão?,Ken Wilber,Psychology,"O livro Éden: queda ou ascensão? Uma visão transpessoal da evolução humana nos conta a fascinante história da jornada de evolução da humanidade ao longo de cerca de seis milhões de anos, de seu passado primitivo a seu extraordinário futuro cósmico. Neste clássico da psicologia transpessoal, Ken Wilber reúne o melhor da sabedoria ocidental e oriental, da mente e do espírito, para delinear sua visão original do desenvolvimento da consciência humana. Costurando em uma única trama insights de diversas áreas do conhecimento, como psicologia, filosofia, antropologia, religião, sociologia e mitologia, o autor descreve o caminho da sabedoria humana de maneira clara e extremamente abrangente.",2010-07-19,pt-BR,0
9788576860839,Não espere pelo príncipe encantado,Rachel Safier,Family & Relationships,"Não espere pelo príncipe encantado:porque namorar é melhor do que casar com qualquer umde Rachel Safier Em Não espere pelo príncipe encantado, Rachel Safier oferece uma abordagem nova e ousada da vida para mulheres que preferem aproveitar o momento a se descabelar porque ainda não conseguiram um marido. Por meio de dicas práticas e histórias reais de mulheres que perceberam que casamento não é tudo, este livro vai mostrar a você que a vida é muito mais interessante quando namoramos sem neuras, aprendendo com os diferentes relacionamentos e nos divertindo muito no processo.Com conselhos sábios, temperados com uma boa dose de atrevimento, Rachel Safier revela o potencial de diversão, aventura e experiência dos vários tipos de homens que cruzam sua vida, incluindo o Melhor Amigo, o Mais Novo, o Proibido, o Machão e, claro, o Perigoso. Neste livro perspicaz e bem-humorado, antídoto às obras do tipo “como agarrar um homem”, a autora compartilha suas experiências com homens dos mais diversos perfis e mostra às mulheres que mais vale namorar, ser independente e feliz do que se casar com qualquer um.",2010-07-30,pt-BR,0
9788576861003,60 anos depois,Fredrik Colting,Fiction,"60 anos depois é a impressionante continuação de O apanhador no campo de centeio, um dos maiores clássicos da literatura contemporânea. Fredrik Colting mescla aqui criador e criatura, em uma experimentação literária que põe J. D. Salinger e seu mais famoso personagem, Holden Caulfield, contracenando juntos. Em um dia aparentemente normal, o sr. C. acorda em um lar de idosos e sente a compulsão irresistível de fugir. Assim ele embarca em uma jornada curiosa pelas ruas de Nova York – e pelas memórias comoventes de sua vida. Impotente para resistir aos novos e estranhos impulsos que o invadem, ele se vê em meio a aventuras bizarras. É a senilidade chegando, ou alguma força superior que controla o caos? Enredada nessa trama absolutamente inusitada está a consciência de seu criador, que, ao tentar compreender sua criação, luta ferozmente para acompanhar o sr. C. e controlar seus passos. Sessenta anos após sua estreia como o icônico anti-herói americano, Holden Caulfield é tragado de volta para as páginas da ficção sem ter a menor ideia do motivo.",2010-11-09,pt-BR,0
